Student_ID,First_Name,Last_Name,Email,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Gender_Female,Gender_Male,Department_Business,Department_CS,Department_Engineering,Department_Mathematics,Average_Score,Study_Efficiency,Stress_Sleep_Ratio
S4042,Ahmed,Johnson,student3042@university.com,19,76.37,99.85,50.05,80.51,54.97,42.400000000000006,91.88,74.74749999999999,2,15.6,1,1,2,0,5,5.0,True,False,False,False,True,False,69.94333333333333,4.791506410256409,1.0
S4043,Ahmed,Brown,student3043@university.com,22,62.03,86.48,62.02,51.32,62.25,0.3,90.92,69.691,1,21.1,1,1,3,0,2,5.0,False,True,False,False,True,False,58.88166666666667,3.3028909952606638,0.4
S4044,Emma,Brown,student3044@university.com,24,87.98,64.26,73.85,85.42,97.64,93.8,57.57,72.6395,2,25.2,1,1,1,0,8,8.0,False,True,False,False,False,True,78.75666666666667,2.882519841269841,1.0
S4045,John,Jones,student3045@university.com,18,78.22,69.67,79.41,86.68,54.27,1.4,85.28,74.386,2,22.2,0,0,2,2,9,6.6,False,True,False,False,False,True,62.78499999999999,3.350720720720721,1.3636363636363638
S4046,Sara,Smith,student3046@university.com,23,92.8,61.4,59.88,89.47,90.8,66.2,81.35,74.3955,2,19.1,0,0,1,0,3,8.9,False,True,False,False,True,False,74.85000000000001,3.8950523560209422,0.3370786516853932
S4047,Emma,Brown,student3047@university.com,23,94.73,99.13,80.05,58.63,94.6,32.3,63.81,73.8945,2,14.3,0,1,0,0,10,8.8,False,True,True,False,False,False,71.42,5.167447552447552,1.1363636363636362
S4048,Ahmed,Smith,student3048@university.com,21,82.44,82.47,96.26,81.41,68.89,47.0,61.37,76.29700000000001,2,28.0,1,0,1,2,8,5.0,False,True,False,False,True,False,72.89999999999999,2.7248928571428577,1.6
S4049,Maria,Jones,student3049@university.com,23,86.27,66.94,79.12,58.94,64.69,54.7,62.53,66.625,1,8.3,1,0,1,2,10,9.0,True,False,False,False,False,True,64.48666666666666,8.02710843373494,1.1111111111111112
S4050,Liam,Smith,student3050@university.com,24,77.46,40.73,49.51,97.33,83.87,40.8,86.53,69.4725,1,27.1,0,1,1,0,5,8.9,True,False,False,True,False,False,66.46166666666666,2.563560885608856,0.5617977528089887
S4051,Ahmed,Johnson,student3051@university.com,21,69.22,71.23,74.78,83.75,85.13,77.4,65.97,74.116,2,22.7,1,0,1,0,10,8.0,False,True,True,False,False,False,76.37666666666667,3.2650220264317182,1.25
S4052,Maria,Brown,student3052@university.com,24,82.41,99.04,72.51,54.77,89.0,93.1,63.9,73.92399999999999,2,19.3,1,1,1,2,4,6.0,True,False,True,False,False,False,78.72000000000001,3.830259067357512,0.6666666666666666
S4053,Emma,Smith,student3053@university.com,18,95.41,71.38,92.24,59.35,91.53,8.6,51.12,67.5885,1,13.1,1,0,1,1,10,5.1,True,False,False,True,False,False,62.370000000000005,5.159427480916031,1.9607843137254903
S4054,John,Williams,student3054@university.com,20,70.83,50.95,61.02,83.17,63.42,80.0,95.41,74.338,2,8.7,0,1,1,1,9,4.5,True,False,True,False,False,False,72.32833333333333,8.544597701149426,2.0
S4055,Ahmed,Smith,student3055@university.com,20,65.72,41.33,65.38,73.83,84.35,12.9,87.64,68.991,1,16.1,0,1,0,2,7,4.3,True,False,False,True,False,False,60.905,4.285155279503106,1.627906976744186
S4056,Omar,Brown,student3056@university.com,19,69.42,61.28,75.92,86.81,56.75,8.0,73.64,69.3605,1,24.6,1,1,1,1,4,8.1,False,True,False,False,False,True,60.4,2.819532520325203,0.4938271604938272
S4057,Maria,Jones,student3057@university.com,18,71.77,95.09,71.47,64.04,75.54,95.6,97.15,83.21600000000001,3,23.6,0,0,2,1,5,8.7,True,False,True,False,False,False,83.14833333333333,3.5261016949152544,0.574712643678161
S4058,John,Jones,student3058@university.com,23,53.68,99.79,83.14,82.9,80.64,48.9,64.68,78.1015,2,21.1,1,1,1,2,5,7.9,True,False,True,False,False,False,76.675,3.7014928909952607,0.6329113924050632
S4059,Liam,Brown,student3059@university.com,18,74.92,96.72,42.42,58.85,58.09,15.3,83.74,65.6365,1,29.8,1,0,1,1,2,7.8,False,True,False,True,False,False,59.18666666666667,2.20256711409396,0.2564102564102564
S4060,Liam,Johnson,student3060@university.com,22,74.72,83.77,73.81,77.19,53.83,57.0,65.26,70.4075,2,29.3,0,0,2,2,5,6.1,False,True,False,True,False,False,68.47666666666666,2.402986348122867,0.819672131147541
S4061,Sara,Johnson,student3061@university.com,20,79.42,73.49,47.3,97.89,59.74,26.3,65.73,64.53999999999999,1,15.0,1,1,2,1,3,7.2,False,True,False,False,False,True,61.741666666666674,4.302666666666666,0.4166666666666666
S4062,Maria,Jones,student3062@university.com,23,68.14,75.44,58.91,81.41,71.03,46.4,92.24,75.35,2,9.8,0,1,2,0,5,7.4,False,True,False,True,False,False,70.90499999999999,7.68877551020408,0.6756756756756757
S4063,Emma,Jones,student3063@university.com,24,80.66,72.34,79.7,52.5,94.39,62.5,89.35,78.02,2,16.6,0,0,1,0,1,5.3,True,False,False,True,False,False,75.13,4.699999999999999,0.1886792452830188
S4064,Sara,Brown,student3064@university.com,24,93.91,82.42,49.44,99.44,76.6,86.89999999999999,64.71,71.05699999999999,2,26.1,0,1,1,2,8,7.7,False,True,False,False,False,True,76.585,2.7224904214559382,1.0389610389610389
S4065,Sara,Johnson,student3065@university.com,20,97.77,65.13,58.53,57.84,87.42,0.3,54.07,58.05600000000001,0,16.5,0,1,1,2,9,4.7,True,False,False,False,True,False,53.88166666666667,3.518545454545455,1.9148936170212765
S4066,Ali,Jones,student3066@university.com,18,79.18,80.15,82.18,85.9,58.71,21.4,67.88,72.7575,2,13.4,0,1,3,1,9,5.5,True,False,False,False,True,False,66.03666666666666,5.429664179104477,1.6363636363636365
S4067,Ahmed,Johnson,student3067@university.com,23,52.13,47.3,79.05,76.63,55.3,9.6,88.0,70.762,2,23.5,0,0,0,2,8,6.9,False,True,False,True,False,False,59.31333333333333,3.011148936170213,1.1594202898550725
S4068,Maria,Jones,student3068@university.com,19,98.46,55.94,45.46,64.72,61.98,9.7,55.03,52.656,0,21.3,1,0,1,1,2,6.7,False,True,False,False,False,True,48.805,2.472112676056338,0.2985074626865671
S4069,Sara,Smith,student3069@university.com,24,85.29,90.16,74.64,58.87,65.69,94.6,83.61,77.3965,2,29.2,0,1,3,2,2,7.5,False,True,False,False,True,False,77.92833333333334,2.650565068493151,0.2666666666666666
S4070,Ali,Williams,student3070@university.com,18,66.8,94.22,48.84,58.89,77.41,93.6,94.49,75.94449999999999,2,18.7,0,0,3,2,10,6.9,False,True,False,False,False,True,77.90833333333335,4.061203208556149,1.4492753623188406
S4071,Emma,Davis,student3071@university.com,19,57.36,72.34,55.14,92.92,94.06,74.9,58.96,69.413,1,29.2,0,1,3,2,5,4.2,False,True,False,True,False,False,74.72,2.3771575342465754,1.1904761904761905
S4072,John,Smith,student3072@university.com,23,57.17,41.9,67.55,93.65,71.3,64.3,93.11,75.49799999999999,2,12.3,1,1,1,0,6,8.9,False,True,False,True,False,False,71.96833333333333,6.138048780487804,0.6741573033707865
S4073,Omar,Davis,student3073@university.com,20,58.39,95.62,46.56,73.26,75.94,84.80000000000001,52.57,64.577,1,26.6,1,1,0,0,5,7.8,True,False,False,False,False,True,71.45833333333333,2.427706766917293,0.6410256410256411
S4074,Omar,Jones,student3074@university.com,22,52.28,82.12,99.62,55.18,50.23,5.8,83.34,75.815,2,13.8,1,1,2,1,1,8.4,True,False,True,False,False,False,62.71500000000001,5.493840579710144,0.119047619047619
S4075,Maria,Williams,student3075@university.com,21,95.11,64.84,49.92,94.21,51.67,11.9,89.55,68.9645,1,25.2,1,0,0,2,1,8.0,True,False,False,True,False,False,60.34833333333333,2.736686507936508,0.125
S4076,Sara,Williams,student3076@university.com,20,77.04,75.9,86.88,74.35,54.19,31.7,72.24,72.93349999999998,2,28.1,1,1,0,2,8,5.1,True,False,False,True,False,False,65.87666666666667,2.595498220640569,1.5686274509803924
S4077,Omar,Jones,student3077@university.com,19,85.0,65.79,89.79,71.94,84.95,83.2,60.19,73.819,2,20.6,1,0,1,0,5,8.7,False,True,False,True,False,False,75.97666666666667,3.5834466019417475,0.574712643678161
S4078,Ahmed,Jones,student3078@university.com,18,91.41,67.92,99.67,70.37,74.31,47.2,96.24,84.324,3,23.2,1,1,3,0,8,8.9,False,True,False,True,False,False,75.95166666666667,3.634655172413793,0.898876404494382
S4079,Omar,Johnson,student3079@university.com,24,89.58,93.21,65.72,68.25,59.65,50.4,51.0,64.434,1,29.0,0,0,3,0,3,4.4,True,False,False,False,False,True,64.705,2.221862068965517,0.6818181818181818
S4080,Omar,Jones,student3080@university.com,23,94.13,49.67,92.45,76.3,79.63,22.9,77.75,74.441,2,14.4,1,1,2,1,5,4.8,True,False,False,False,False,True,66.45,5.169513888888889,1.0416666666666667
S4081,Omar,Brown,student3081@university.com,20,98.36,46.22,97.45,80.23,77.23,64.80000000000001,68.64,74.88499999999999,2,17.8,1,0,1,2,2,9.0,True,False,False,False,False,True,72.42833333333334,4.207022471910111,0.2222222222222222
S4082,Liam,Jones,student3082@university.com,24,71.95,40.16,50.37,73.32,54.44,88.80000000000001,73.05,61.4135,1,27.5,0,0,2,1,8,5.5,False,True,False,False,False,True,63.35666666666668,2.2332181818181818,1.4545454545454546
S4083,Ali,Brown,student3083@university.com,24,97.52,58.84,68.77,94.83,82.02,33.0,76.83,73.14399999999999,2,21.8,0,1,1,0,1,8.1,False,True,True,False,False,False,69.04833333333333,3.3552293577981644,0.1234567901234568
S4084,Sara,Jones,student3084@university.com,22,86.16,48.84,43.6,65.88,88.36,61.900000000000006,76.74,63.06099999999999,1,26.8,0,1,1,0,5,4.4,False,True,False,False,False,True,64.22000000000001,2.353022388059701,1.1363636363636362
S4085,Ahmed,Johnson,student3085@university.com,23,53.53,53.2,77.24,78.92,64.33,33.2,60.18,65.275,1,20.5,1,0,3,1,7,7.7,True,False,False,False,False,True,61.178333333333335,3.184146341463415,0.9090909090909092
S4086,Sara,Brown,student3086@university.com,19,84.09,40.67,74.88,65.0,84.37,79.3,83.99,72.1695,2,23.5,0,1,2,0,10,7.5,True,False,False,True,False,False,71.36833333333334,3.0710425531914893,1.3333333333333333
S4087,Liam,Smith,student3087@university.com,23,84.34,53.63,52.25,87.67,59.99,47.5,50.96,57.9195,0,5.3,1,0,1,2,5,8.7,False,True,True,False,False,False,58.66666666666666,10.928207547169812,0.574712643678161
S4088,Maria,Brown,student3088@university.com,23,95.29,59.96,87.87,55.11,87.84,33.9,51.06,65.025,1,13.5,0,1,1,2,3,7.6,False,True,False,True,False,False,62.62333333333333,4.816666666666667,0.3947368421052631
S4089,Maria,Johnson,student3089@university.com,18,68.65,41.89,42.24,59.43,95.59,42.0,73.92,59.593,0,24.3,0,1,0,2,4,4.2,True,False,True,False,False,False,59.178333333333335,2.4523868312757204,0.9523809523809524
S4090,Maria,Davis,student3090@university.com,21,79.25,76.47,88.37,90.06,72.09,9.1,77.1,77.866,2,15.1,1,1,1,0,9,6.3,True,False,False,False,True,False,68.86500000000001,5.156688741721855,1.4285714285714286
S4091,Emma,Brown,student3091@university.com,24,50.61,74.13,41.6,59.16,62.23,86.6,63.74,60.0685,1,14.1,0,1,1,0,5,5.7,False,True,True,False,False,False,64.57666666666667,4.26017730496454,0.8771929824561403
S4092,Omar,Jones,student3092@university.com,19,66.6,45.82,79.41,81.29,69.96,95.8,77.58,73.979,2,28.8,0,1,3,1,3,6.9,True,False,True,False,False,False,74.97666666666666,2.5687152777777778,0.4347826086956521
S4093,Emma,Jones,student3093@university.com,18,53.11,75.7,44.73,98.51,62.5,47.7,75.81,68.692,1,18.8,1,1,1,0,7,6.1,False,True,False,True,False,False,67.49166666666666,3.653829787234042,1.1475409836065575
S4094,Ali,Davis,student3094@university.com,24,76.09,99.92,55.07,76.14,50.06,22.1,67.46,66.5255,1,9.8,0,0,2,0,6,5.4,False,True,True,False,False,False,61.79166666666666,6.788316326530612,1.111111111111111
S4095,Maria,Johnson,student3095@university.com,21,90.87,96.67,83.31,59.37,82.52,66.5,82.59,80.5875,3,16.8,0,0,1,2,3,7.3,True,False,True,False,False,False,78.49333333333334,4.796875,0.4109589041095891
S4096,Liam,Williams,student3096@university.com,18,60.32,40.16,56.82,66.03,52.13,45.2,97.9,66.9765,1,18.0,0,0,1,0,10,5.6,True,False,False,True,False,False,59.70666666666667,3.720916666666666,1.7857142857142858
S4097,Ahmed,Jones,student3097@university.com,21,76.37,87.72,70.67,91.17,60.52,25.2,74.54,74.175,2,29.7,0,0,3,0,3,8.3,True,False,False,False,True,False,68.30333333333333,2.4974747474747474,0.36144578313253
S4098,Sara,Smith,student3098@university.com,21,60.2,61.22,94.91,67.58,86.12,3.8,89.3,78.6395,2,23.0,1,0,3,2,4,5.6,False,True,False,False,True,False,67.155,3.4191086956521737,0.7142857142857143
S4099,Omar,Johnson,student3099@university.com,21,56.03,43.82,42.98,86.18,83.29,89.0,62.38,61.738,1,18.0,0,1,3,1,10,6.6,True,False,False,False,True,False,67.94166666666668,3.4298888888888888,1.5151515151515151
S4100,John,Brown,student3100@university.com,18,75.55,57.76,88.66,88.87,53.67,79.7,88.1,79.94149999999999,2,15.8,1,1,3,2,3,8.1,True,False,True,False,False,False,76.12666666666667,5.059588607594936,0.3703703703703704
S4101,Ahmed,Brown,student3101@university.com,23,53.96,59.3,43.92,75.06,83.0,82.89999999999999,82.45,68.314,1,27.9,1,0,0,0,6,8.1,False,True,False,True,False,False,71.10499999999999,2.448530465949821,0.7407407407407408
S4102,Omar,Smith,student3102@university.com,21,79.37,71.39,47.61,89.16,96.53,44.0,81.98,72.432,2,21.1,1,1,1,0,1,6.9,False,True,False,False,True,False,71.77833333333334,3.4327962085308057,0.144927536231884
S4103,Emma,Jones,student3103@university.com,23,51.57,79.67,47.16,65.85,53.73,75.3,94.65,71.151,2,13.9,0,0,0,1,1,5.9,True,False,False,False,True,False,69.39333333333333,5.118776978417266,0.1694915254237288
S4104,Emma,Johnson,student3104@university.com,24,55.34,84.94,99.65,75.81,70.78,58.1,61.67,77.509,2,16.6,0,1,0,1,7,6.8,False,True,False,False,True,False,75.15833333333333,4.66921686746988,1.0294117647058825
S4105,Ahmed,Smith,student3105@university.com,24,77.5,54.75,50.81,84.33,86.47,37.5,68.42,64.6125,1,12.0,0,0,1,2,8,8.2,False,True,False,False,True,False,63.71333333333334,5.384375,0.9756097560975612
S4106,Emma,Jones,student3106@university.com,19,79.57,59.31,93.81,58.4,83.39,84.3,54.15,69.90799999999999,1,29.0,1,0,3,2,4,5.1,False,True,False,True,False,False,72.22666666666667,2.410620689655172,0.7843137254901962
S4107,Maria,Johnson,student3107@university.com,22,51.45,58.5,99.46,63.68,61.33,99.9,86.31,80.21300000000001,3,22.5,0,0,2,1,7,4.6,True,False,False,False,True,False,78.19666666666667,3.5650222222222228,1.5217391304347827
S4108,Ali,Brown,student3108@university.com,23,78.67,61.76,63.03,82.6,58.15,89.9,92.19,75.37849999999999,2,14.8,1,1,3,2,2,6.9,True,False,True,False,False,False,74.60499999999999,5.093141891891891,0.2898550724637681
S4109,Sara,Johnson,student3109@university.com,24,91.93,99.98,77.86,82.77,89.21,77.6,70.29,80.7655,3,9.6,1,1,3,2,9,6.9,False,True,True,False,False,False,82.95166666666667,8.413072916666668,1.3043478260869563
S4110,Ali,Davis,student3110@university.com,22,86.12,86.68,86.75,74.67,97.81,74.80000000000001,67.84,79.763,2,9.4,0,0,0,0,9,5.5,False,True,False,True,False,False,81.42500000000001,8.485425531914894,1.6363636363636365
S4111,Omar,Williams,student3111@university.com,21,56.56,98.5,63.56,89.78,88.38,65.0,82.93,81.099,3,16.9,1,0,1,1,7,6.2,False,True,False,False,False,True,81.35833333333333,4.798757396449704,1.129032258064516
S4112,Sara,Johnson,student3112@university.com,22,79.62,81.59,49.71,74.1,98.16,85.39999999999999,53.78,66.001,1,16.7,0,1,3,2,5,4.4,True,False,False,False,True,False,73.79,3.952155688622755,1.1363636363636362
S4113,Liam,Williams,student3113@university.com,22,83.61,64.38,66.03,94.07,80.25,49.3,64.69,70.17199999999998,2,15.4,0,1,1,1,7,4.7,False,True,False,False,True,False,69.78666666666668,4.556623376623375,1.4893617021276595
S4114,Sara,Johnson,student3114@university.com,21,51.86,63.38,86.31,86.8,96.45,18.2,68.31,75.1525,2,26.3,0,0,1,1,7,8.1,False,True,True,False,False,False,69.90833333333333,2.857509505703422,0.8641975308641976
S4115,Ali,Williams,student3115@university.com,23,92.77,69.31,86.85,65.73,84.52,76.8,75.93,77.03949999999999,2,29.5,0,1,1,0,3,6.3,True,False,False,True,False,False,76.52333333333333,2.611508474576271,0.4761904761904762
S4116,Ahmed,Davis,student3116@university.com,21,95.31,65.01,53.83,69.76,95.44,92.0,73.83,69.966,1,13.9,0,1,0,1,7,4.5,False,True,False,False,False,True,74.97833333333334,5.033525179856115,1.5555555555555556
S4117,Sara,Brown,student3117@university.com,19,92.52,89.7,50.5,83.38,58.08,34.1,60.43,64.22899999999998,1,12.4,0,0,2,1,3,8.8,True,False,True,False,False,False,62.69833333333333,5.179758064516128,0.3409090909090909
S4118,Liam,Jones,student3118@university.com,20,91.23,67.9,95.23,94.72,90.78,78.3,77.04,84.3055,3,24.3,0,1,2,1,3,5.0,True,False,False,False,False,True,83.995,3.469362139917695,0.6
S4119,Liam,Williams,student3119@university.com,18,87.25,57.74,42.64,58.94,59.84,27.4,96.29,64.40299999999999,1,16.2,1,0,2,1,7,5.6,True,False,False,True,False,False,57.14166666666667,3.9754938271604936,1.25
S4120,Liam,Davis,student3120@university.com,21,81.67,86.49,84.08,75.73,51.37,94.3,51.35,70.61,2,10.4,1,0,3,1,7,8.9,False,True,False,True,False,False,73.88666666666667,6.789423076923077,0.7865168539325842
S4121,Ali,Williams,student3121@university.com,21,83.93,91.27,42.79,55.94,75.88,68.3,84.02,68.988,1,9.5,1,1,3,0,6,4.9,False,True,False,True,False,False,69.7,7.261894736842105,1.2244897959183672
S4122,Sara,Brown,student3122@university.com,22,90.32,65.23,90.27,63.97,65.91,56.900000000000006,81.24,75.7555,2,12.0,1,0,1,1,7,8.8,True,False,True,False,False,False,70.58666666666666,6.312958333333333,0.7954545454545454
S4124,Ahmed,Davis,student3124@university.com,24,66.39,43.53,57.85,53.89,99.02,81.30000000000001,82.27,67.7235,1,28.5,1,1,1,0,10,6.1,True,False,True,False,False,False,69.64333333333333,2.376263157894737,1.639344262295082
S4125,Maria,Davis,student3125@university.com,24,68.8,71.77,44.44,83.12,83.32,89.2,81.24,71.5075,2,15.8,0,1,0,1,5,7.0,False,True,True,False,False,False,75.515,4.525791139240506,0.7142857142857143
S4126,Sara,Smith,student3126@university.com,22,94.85,42.7,68.84,95.04,95.09,90.1,88.49,78.432,2,7.1,0,1,2,0,9,6.5,True,False,False,False,True,False,80.04333333333334,11.046760563380282,1.3846153846153846
S4127,Liam,Brown,student3127@university.com,23,50.86,41.75,57.91,98.47,99.95,5.300000000000001,63.39,64.7875,1,9.1,0,1,3,2,1,8.0,True,False,True,False,False,False,61.12833333333333,7.119505494505495,0.125
S4128,John,Smith,student3128@university.com,21,84.94,76.78,65.03,60.83,69.6,12.3,79.79,68.411,1,13.1,1,0,1,0,5,4.3,False,True,True,False,False,False,60.72166666666667,5.222213740458016,1.162790697674419
S4129,Maria,Brown,student3129@university.com,21,97.74,58.2,79.9,87.44,62.74,82.6,75.97,75.016,2,18.8,0,1,0,1,3,8.1,False,True,False,False,True,False,74.47500000000001,3.990212765957447,0.3703703703703704
S4130,Maria,Williams,student3130@university.com,22,85.31,84.55,52.59,96.32,59.19,94.6,71.92,72.503,2,22.6,0,0,1,2,8,8.9,False,True,False,False,False,True,76.52833333333334,3.2080973451327432,0.898876404494382
S4131,Omar,Davis,student3131@university.com,21,99.7,93.76,61.42,54.57,75.76,30.8,53.97,62.9115,1,12.7,1,0,3,0,7,6.1,False,True,False,False,True,False,61.71333333333333,4.953661417322834,1.1475409836065575
S4132,Sara,Smith,student3132@university.com,23,84.38,48.36,86.95,70.7,80.3,0.8999999999999999,64.63,67.0605,1,28.9,1,0,1,1,1,5.0,True,False,False,False,True,False,58.63999999999999,2.320432525951557,0.2
S4133,Ali,Williams,student3133@university.com,20,51.72,83.47,78.63,95.97,73.62,32.3,64.0,74.7505,2,24.0,0,0,0,2,9,4.5,True,False,False,True,False,False,71.33166666666666,3.1146041666666666,2.0
S4134,Sara,Davis,student3134@university.com,18,91.35,70.87,59.58,60.14,69.36,38.3,86.21,69.2605,1,25.6,0,1,0,1,5,5.7,False,True,False,True,False,False,64.07666666666667,2.70548828125,0.8771929824561403
S4135,John,Brown,student3135@university.com,18,64.23,46.73,79.86,96.69,58.41,76.10000000000001,96.03,79.93299999999999,2,13.1,1,0,1,1,1,4.7,False,True,False,False,True,False,75.63666666666667,6.10175572519084,0.2127659574468085
S4136,Maria,Davis,student3136@university.com,18,72.3,79.1,85.92,76.36,72.09,4.8,61.54,70.71000000000001,2,14.5,0,1,3,1,1,5.1,True,False,False,True,False,False,63.30166666666668,4.876551724137932,0.196078431372549
S4137,Sara,Williams,student3137@university.com,20,65.6,76.57,75.55,54.99,54.26,21.3,53.73,61.2315,1,18.5,0,0,0,2,8,7.3,False,True,False,False,True,False,56.06666666666667,3.30981081081081,1.095890410958904
S4138,Ali,Smith,student3138@university.com,21,63.43,70.94,54.37,72.49,93.25,89.39999999999999,100.0,78.902,2,16.3,1,0,2,2,3,6.1,False,True,False,True,False,False,80.075,4.840613496932515,0.4918032786885246
S4139,Omar,Smith,student3139@university.com,22,71.57,95.59,40.01,66.31,52.35,15.5,84.56,65.6655,1,11.5,1,1,0,2,9,8.5,False,True,True,False,False,False,59.053333333333335,5.710043478260869,1.0588235294117647
S4140,Sara,Davis,student3140@university.com,24,68.94,71.26,88.17,64.11,69.03,75.9,94.32,81.342,3,29.9,1,1,1,1,8,6.3,False,True,False,True,False,False,77.13166666666667,2.720468227424749,1.2698412698412698
S4141,Ahmed,Williams,student3141@university.com,19,81.67,99.43,89.36,77.07,55.01,36.1,57.19,73.27799999999999,2,26.2,1,1,1,2,6,4.8,True,False,False,True,False,False,69.02666666666667,2.796870229007633,1.25
S4142,Omar,Johnson,student3142@university.com,21,90.66,70.55,81.86,74.18,88.75,66.3,90.04,81.3765,3,10.9,1,0,2,0,6,4.7,True,False,True,False,False,False,78.61333333333334,7.465733944954128,1.276595744680851
S4143,Ali,Brown,student3143@university.com,20,64.85,46.95,44.59,74.1,65.64,7.4,90.67,63.44,1,27.3,1,1,3,0,5,7.5,False,True,False,False,True,False,54.89166666666666,2.3238095238095235,0.6666666666666666
S4144,John,Brown,student3144@university.com,23,60.69,68.23,75.11,54.41,55.66,28.700000000000003,57.57,61.4455,1,19.7,0,1,2,1,2,7.2,True,False,False,True,False,False,56.61333333333334,3.119060913705584,0.2777777777777778
S4146,Sara,Johnson,student3146@university.com,24,83.52,75.83,63.38,74.07,95.81,85.7,64.77,71.627,2,13.7,0,0,0,1,8,5.7,False,True,True,False,False,False,76.59333333333333,5.228248175182482,1.4035087719298245
S4148,Omar,Jones,student3148@university.com,21,50.8,68.11,75.26,91.23,62.48,4.5,98.77,78.82,2,7.2,1,0,2,2,7,4.6,True,False,True,False,False,False,66.72500000000001,10.94722222222222,1.5217391304347827
S4149,Ahmed,Jones,student3149@university.com,24,92.65,45.86,89.58,65.86,85.98,80.19999999999999,68.15,72.20599999999999,2,9.5,0,1,0,1,2,4.2,True,False,False,False,False,True,72.605,7.600631578947367,0.4761904761904761
S4150,Ali,Williams,student3150@university.com,18,76.05,68.12,42.93,50.22,51.51,5.5,88.07,60.3305,1,17.1,1,0,3,2,2,7.7,True,False,True,False,False,False,51.05833333333334,3.5280994152046783,0.2597402597402597
S4151,Emma,Johnson,student3151@university.com,19,81.07,44.89,75.82,95.56,56.59,93.4,90.25,77.42649999999999,2,14.5,1,0,3,1,3,7.4,True,False,False,False,True,False,76.085,5.339758620689654,0.4054054054054054
S4152,Liam,Johnson,student3152@university.com,23,54.57,80.93,78.59,88.03,74.97,21.200000000000003,69.3,74.33850000000001,2,8.7,1,1,2,2,10,6.5,True,False,False,True,False,False,68.83666666666666,8.544655172413796,1.5384615384615383
S4153,Ahmed,Brown,student3153@university.com,18,71.63,87.42,76.14,55.36,61.44,48.8,84.13,74.27499999999999,2,14.9,0,1,2,1,7,4.2,False,True,False,True,False,False,68.88166666666667,4.98489932885906,1.6666666666666663
S4154,Omar,Smith,student3154@university.com,19,61.37,97.74,79.0,85.09,89.91,7.199999999999999,55.39,73.1425,2,12.6,0,1,1,0,8,4.6,False,True,False,False,False,True,69.05499999999999,5.804960317460318,1.7391304347826089
S4155,John,Davis,student3155@university.com,20,62.71,48.93,77.88,51.0,96.55,56.2,69.85,67.87950000000001,1,15.3,1,1,2,0,4,5.0,True,False,False,True,False,False,66.735,4.43656862745098,0.8
S4156,Maria,Johnson,student3156@university.com,18,75.2,71.95,47.82,51.39,50.22,49.7,98.37,67.474,1,9.3,1,0,3,1,10,7.2,True,False,False,True,False,False,61.57500000000001,7.255268817204301,1.3888888888888888
S4157,Omar,Davis,student3157@university.com,18,90.62,74.05,54.1,76.29,61.65,41.0,58.43,61.81999999999999,1,20.2,0,1,2,1,6,7.3,True,False,False,False,True,False,60.92,3.06039603960396,0.8219178082191781
S4159,John,Davis,student3159@university.com,23,79.55,77.64,41.06,98.22,78.15,87.89999999999999,89.53,75.713,2,14.7,1,1,0,0,7,8.0,True,False,False,False,True,False,78.75,5.150544217687075,0.875
S4160,Sara,Smith,student3160@university.com,23,76.97,48.73,78.08,94.69,95.8,80.3,83.27,79.609,2,27.4,0,0,2,0,4,4.1,False,True,False,False,False,True,80.145,2.90543795620438,0.9756097560975612
S4161,Ali,Smith,student3161@university.com,24,71.37,66.18,79.92,82.49,94.59,63.3,81.58,79.3785,2,15.5,1,0,1,1,8,7.2,False,True,False,False,True,False,78.01,5.1211935483870965,1.1111111111111112
S4162,Emma,Davis,student3162@university.com,20,98.64,79.29,54.35,53.19,81.86,57.2,92.66,72.3035,2,16.0,1,1,2,0,8,5.3,True,False,True,False,False,False,69.75833333333333,4.51896875,1.509433962264151
S4163,Ahmed,Williams,student3163@university.com,22,78.01,82.02,75.89,66.24,62.87,69.5,51.45,66.4085,1,6.7,1,1,1,1,7,6.9,False,True,True,False,False,False,67.99499999999999,9.911716417910448,1.0144927536231882
S4164,Ahmed,Johnson,student3164@university.com,24,62.7,91.78,72.05,68.59,89.16,14.4,88.56,78.27199999999999,2,20.1,0,0,3,2,5,7.7,False,True,False,False,False,True,70.75666666666666,3.89412935323383,0.6493506493506493
S4165,Ali,Williams,student3165@university.com,19,61.5,50.83,55.64,74.04,60.13,93.3,94.13,71.5575,2,28.4,0,1,3,1,10,7.6,True,False,False,True,False,False,71.345,2.519630281690141,1.3157894736842106
S4166,Emma,Davis,student3166@university.com,24,80.57,97.09,67.78,58.45,98.26,28.5,50.81,66.77,1,12.3,1,1,2,1,10,5.4,False,True,False,False,True,False,66.815,5.428455284552845,1.851851851851852
S4167,Ali,Johnson,student3167@university.com,19,76.14,43.55,94.58,78.88,50.29,65.6,77.95,73.7035,2,14.8,0,1,1,1,6,5.8,True,False,True,False,False,False,68.475,4.979966216216217,1.0344827586206895
S4168,Sara,Brown,student3168@university.com,20,50.38,99.03,65.6,71.79,78.49,60.7,67.43,73.136,2,19.7,1,1,3,0,10,8.6,False,True,False,False,True,False,73.84,3.7124873096446698,1.162790697674419
